Q1,T1,Tsp,err
94.6643128,42.2213,56.0,13.7787
93.87161552,42.5436,56.0,13.456400000000002
94.89430192,42.5436,56.0,13.456400000000002
94.00072264000002,42.865899999999996,56.0,13.134100000000004
93.09186664000003,43.188199999999995,56.0,12.811800000000005
92.15722664000003,43.51049999999999,56.0,12.489500000000007
91.2065364,43.8328,56.0,12.167200000000001
92.17017864,43.8328,56.0,12.167200000000001
91.24082616000001,44.1551,56.0,11.844900000000003
90.21039800000003,44.477399999999996,56.0,11.522600000000004
89.18158224000004,44.799699999999994,56.0,11.200300000000006
90.09552672000004,44.799699999999994,56.0,11.200300000000006
88.97975231999999,45.122,56.0,10.878
87.91574200000001,45.4443,56.0,10.555700000000002
86.76786712000002,45.7666,56.0,10.233400000000003
87.62747272000001,45.7666,56.0,10.233400000000003
86.52620512000003,46.088899999999995,56.0,9.911100000000005
85.29814080000003,46.411199999999994,56.0,9.588800000000006
86.07291584000004,46.411199999999994,56.0,9.588800000000006
84.88784904,46.7335,56.0,9.2665
83.66958504000002,47.0558,56.0,8.944200000000002
84.38512104000002,47.0558,56.0,8.944200000000002
83.12727800000002,47.378099999999996,56.0,8.621900000000004
83.81013248000002,47.378099999999996,56.0,8.621900000000004
82.55357984000003,47.700399999999995,56.0,8.299600000000005
81.23243648000005,48.02269999999999,56.0,7.977300000000007
81.90252968000004,48.02269999999999,56.0,7.977300000000007
80.57500568,48.345,56.0,7.655000000000001
81.18128168000001,48.345,56.0,7.655000000000001
79.83409768000001,48.6673,56.0,7.332700000000003
78.46112968000003,48.989599999999996,56.0,7.010400000000004
79.03317832000003,48.989599999999996,56.0,7.010400000000004
79.56596872000003,48.989599999999996,56.0,7.010400000000004
78.25282440000004,49.311899999999994,56.0,6.688100000000006
76.81301048000005,49.63419999999999,56.0,6.365800000000007
77.25607016000005,49.63419999999999,56.0,6.365800000000007
75.88794176000002,49.9565,56.0,6.043500000000002
76.28923016000002,49.9565,56.0,6.043500000000002
74.96416584000004,50.2788,56.0,5.721200000000003
75.40355400000003,50.2788,56.0,5.721200000000003
75.74224904000003,50.2788,56.0,5.721200000000003
74.24899928000005,50.601099999999995,56.0,5.398900000000005
74.65931568000005,50.601099999999995,56.0,5.398900000000005
75.09986592000004,50.601099999999995,56.0,5.398900000000005
73.59250032000006,50.923399999999994,56.0,5.076600000000006
73.98644448000005,50.923399999999994,56.0,5.076600000000006
72.44820224000003,51.2457,56.0,4.754300000000001
72.82093936000001,51.2457,56.0,4.754300000000001
71.23815376000003,51.568,56.0,4.432000000000002
71.57498576000003,51.568,56.0,4.432000000000002
71.94018256000003,51.568,56.0,4.432000000000002
70.32858304000004,51.890299999999996,56.0,4.109700000000004
70.66722232000004,51.890299999999996,56.0,4.109700000000004
70.98613504000004,51.890299999999996,56.0,4.109700000000004
69.37047664000005,52.212599999999995,56.0,3.787400000000005
69.66437888000004,52.212599999999995,56.0,3.787400000000005
69.96131104000006,52.212599999999995,56.0,3.787400000000005
68.31580736000006,52.53489999999999,56.0,3.4651000000000067
68.59024328000007,52.53489999999999,56.0,3.4651000000000067
68.86745128000007,52.53489999999999,56.0,3.4651000000000067
67.18758952000003,52.8572,56.0,3.142800000000001
67.44404200000002,52.8572,56.0,3.142800000000001
67.68792328000002,52.8572,56.0,3.142800000000001
67.94689000000002,52.8572,56.0,3.142800000000001
66.24098640000004,53.1795,56.0,2.8205000000000027
66.45308800000004,53.1795,56.0,2.8205000000000027
64.72513968000004,53.501799999999996,56.0,2.498200000000004
64.92299712000005,53.501799999999996,56.0,2.498200000000004
65.12685024000005,53.501799999999996,56.0,2.498200000000004
65.31871200000006,53.501799999999996,56.0,2.498200000000004
65.52256512000005,53.501799999999996,56.0,2.498200000000004
65.72641824000006,53.501799999999996,56.0,2.498200000000004
63.96320880000007,53.824099999999994,56.0,2.1759000000000057
64.13728080000007,53.824099999999994,56.0,2.1759000000000057
64.31135280000007,53.824099999999994,56.0,2.1759000000000057
62.52287504000009,54.14639999999999,56.0,1.8536000000000072
62.68302608000008,54.14639999999999,56.0,1.8536000000000072
62.82093392000009,54.14639999999999,56.0,1.8536000000000072
62.97218768000009,54.14639999999999,56.0,1.8536000000000072
63.12195856000009,54.14639999999999,56.0,1.8536000000000072
63.26431504000009,54.14639999999999,56.0,1.8536000000000072
63.41408592000009,54.14639999999999,56.0,1.8536000000000072
61.60646504000006,54.4687,56.0,1.5313000000000017
61.73019408000006,54.4687,56.0,1.5313000000000017
61.84657288000006,54.4687,56.0,1.5313000000000017
61.97520208000006,54.4687,56.0,1.5313000000000017
62.09035584000006,54.4687,56.0,1.5313000000000017
62.21408488000006,54.4687,56.0,1.5313000000000017
62.335363840000056,54.4687,56.0,1.5313000000000017
62.46276800000006,54.4687,56.0,1.5313000000000017
62.58527200000006,54.4687,56.0,1.5313000000000017
60.75496240000007,54.791,56.0,1.2090000000000032
60.84201040000007,54.791,56.0,1.2090000000000032
60.93873040000007,54.791,56.0,1.2090000000000032
61.035450400000066,54.791,56.0,1.2090000000000032
61.13313760000007,54.791,56.0,1.2090000000000032
61.233726400000066,54.791,56.0,1.2090000000000032
61.32367600000007,54.791,56.0,1.2090000000000032
59.47074304000008,55.113299999999995,56.0,0.8867000000000047
59.544516480000084,55.113299999999995,56.0,0.8867000000000047
59.603393360000084,55.113299999999995,56.0,0.8867000000000047
59.67787616000008,55.113299999999995,56.0,0.8867000000000047
59.748812160000085,55.113299999999995,56.0,0.8867000000000047
59.81903880000009,55.113299999999995,56.0,0.8867000000000047
59.887846720000084,55.113299999999995,56.0,0.8867000000000047
59.958073360000085,55.113299999999995,56.0,0.8867000000000047
60.032556160000084,55.113299999999995,56.0,0.8867000000000047
60.10207344000008,55.113299999999995,56.0,0.8867000000000047
60.17371880000009,55.113299999999995,56.0,0.8867000000000047
58.2981648800001,55.435599999999994,56.0,0.5644000000000062
60.280910720000094,55.113299999999995,56.0,0.8867000000000047
60.35539352000009,55.113299999999995,56.0,0.8867000000000047
60.42278272000009,55.113299999999995,56.0,0.8867000000000047
58.5350377600001,55.435599999999994,56.0,0.5644000000000062
58.5923808000001,55.435599999999994,56.0,0.5644000000000062
60.575836000000095,55.113299999999995,56.0,0.8867000000000047
58.712473120000105,55.435599999999994,56.0,0.5644000000000062
58.7431764800001,55.435599999999994,56.0,0.5644000000000062
58.7860708800001,55.435599999999994,56.0,0.5644000000000062
58.8258046400001,55.435599999999994,56.0,0.5644000000000062
58.8677960000001,55.435599999999994,56.0,0.5644000000000062
58.9138510400001,55.435599999999994,56.0,0.5644000000000062
58.957648480000096,55.435599999999994,56.0,0.5644000000000062
59.005961120000094,55.435599999999994,56.0,0.5644000000000062
59.05021008000009,55.435599999999994,56.0,0.5644000000000062
59.094910560000095,55.435599999999994,56.0,0.5644000000000062
59.14141712000009,55.435599999999994,56.0,0.5644000000000062
59.183860000000095,55.435599999999994,56.0,0.5644000000000062
59.23036656000009,55.435599999999994,56.0,0.5644000000000062
59.28951568000009,55.435599999999994,56.0,0.5644000000000062
59.3202190400001,55.435599999999994,56.0,0.5644000000000062
59.3653710400001,55.435599999999994,56.0,0.5644000000000062
59.4096200000001,55.435599999999994,56.0,0.5644000000000062
59.454320480000106,55.435599999999994,56.0,0.5644000000000062
59.50173008000011,55.435599999999994,56.0,0.5644000000000062
59.54507600000011,55.435599999999994,56.0,0.5644000000000062
59.59113104000011,55.435599999999994,56.0,0.5644000000000062
59.63538000000011,55.435599999999994,56.0,0.5644000000000062
59.68098352000011,55.435599999999994,56.0,0.5644000000000062
59.72749008000011,55.435599999999994,56.0,0.5644000000000062
57.812864400000116,55.75789999999999,56.0,0.24210000000000775
59.79181640000011,55.435599999999994,56.0,0.5644000000000062
59.83651688000011,55.435599999999994,56.0,0.5644000000000062
59.88212040000011,55.435599999999994,56.0,0.5644000000000062
57.96846312000012,55.75789999999999,56.0,0.24210000000000775
59.94470600000012,55.435599999999994,56.0,0.5644000000000062
58.03085504000013,55.75789999999999,56.0,0.24210000000000775
58.04925464000013,55.75789999999999,56.0,0.24210000000000775
58.06978472000013,55.75789999999999,56.0,0.24210000000000775
58.08818432000013,55.75789999999999,56.0,0.24210000000000775
58.10929544000013,55.75789999999999,56.0,0.24210000000000775
58.12866344000013,55.75789999999999,56.0,0.24210000000000775
58.14686936000013,55.75789999999999,56.0,0.24210000000000775
58.167593120000134,55.75789999999999,56.0,0.24210000000000775
58.18618640000014,55.75789999999999,56.0,0.24210000000000775
58.20439232000014,55.75789999999999,56.0,0.24210000000000775
58.22511608000014,55.75789999999999,56.0,0.24210000000000775
58.24487144000014,55.75789999999999,56.0,0.24210000000000775
58.26327104000014,55.75789999999999,56.0,0.24210000000000775
58.29561560000014,55.75789999999999,56.0,0.24210000000000775
58.31111000000014,55.75789999999999,56.0,0.24210000000000775
58.32079400000014,55.75789999999999,56.0,0.24210000000000775
58.34016200000014,55.75789999999999,56.0,0.24210000000000775
58.36630880000014,55.75789999999999,56.0,0.24210000000000775
58.37870432000014,55.75789999999999,56.0,0.24210000000000775
58.39845968000014,55.75789999999999,56.0,0.24210000000000775
58.41744032000014,55.75789999999999,56.0,0.24210000000000775
58.43738936000014,55.75789999999999,56.0,0.24210000000000775
58.45656368000014,55.75789999999999,56.0,0.24210000000000775
58.47651272000014,55.75789999999999,56.0,0.24210000000000775
58.495106000000135,55.75789999999999,56.0,0.24210000000000775
58.514474000000135,55.75789999999999,56.0,0.24210000000000775
58.53345464000014,55.75789999999999,56.0,0.24210000000000775
58.553210000000135,55.75789999999999,56.0,0.24210000000000775
58.57296536000013,55.75789999999999,56.0,0.24210000000000775
58.59213968000013,55.75789999999999,56.0,0.24210000000000775
58.61150768000013,55.75789999999999,56.0,0.24210000000000775
58.63029464000013,55.75789999999999,56.0,0.24210000000000775
58.65101840000013,55.75789999999999,56.0,0.24210000000000775
58.66922432000013,55.75789999999999,56.0,0.24210000000000775
58.688204960000135,55.75789999999999,56.0,0.24210000000000775
58.70892872000014,55.75789999999999,56.0,0.24210000000000775
58.727522000000135,55.75789999999999,56.0,0.24210000000000775
58.74766472000014,55.75789999999999,56.0,0.24210000000000775
58.766839040000136,55.75789999999999,56.0,0.24210000000000775
58.785626000000136,55.75789999999999,56.0,0.24210000000000775
58.80518768000014,55.75789999999999,56.0,0.24210000000000775
58.82358728000014,55.75789999999999,56.0,0.24210000000000775
58.84314896000014,55.75789999999999,56.0,0.24210000000000775
58.866003200000144,55.75789999999999,56.0,0.24210000000000775
58.88188496000014,55.75789999999999,56.0,0.24210000000000775
58.904932880000146,55.75789999999999,56.0,0.24210000000000775
58.92062096000014,55.75789999999999,56.0,0.24210000000000775
58.940182640000145,55.75789999999999,56.0,0.24210000000000775
58.96148744000015,55.75789999999999,56.0,0.24210000000000775
58.97930600000015,55.75789999999999,56.0,0.24210000000000775
58.99828664000015,55.75789999999999,56.0,0.24210000000000775
59.01823568000015,55.75789999999999,56.0,0.24210000000000775
59.03760368000015,55.75789999999999,56.0,0.24210000000000775
59.05697168000015,55.75789999999999,56.0,0.24210000000000775
59.07633968000015,55.75789999999999,56.0,0.24210000000000775
59.09628872000015,55.75789999999999,56.0,0.24210000000000775
59.115269360000156,55.75789999999999,56.0,0.24210000000000775
59.13483104000016,55.75789999999999,56.0,0.24210000000000775
59.154005360000156,55.75789999999999,56.0,0.24210000000000775
59.17317968000015,55.75789999999999,56.0,0.24210000000000775
59.192160320000156,55.75789999999999,56.0,0.24210000000000775
59.21172200000016,55.75789999999999,56.0,0.24210000000000775
59.23050896000016,55.75789999999999,56.0,0.24210000000000775
59.250845360000156,55.75789999999999,56.0,0.24210000000000775
59.270794400000156,55.75789999999999,56.0,0.24210000000000775
59.28919400000016,55.75789999999999,56.0,0.24210000000000775
59.309530400000156,55.75789999999999,56.0,0.24210000000000775
59.328123680000154,55.75789999999999,56.0,0.24210000000000775
59.34729800000015,55.75789999999999,56.0,0.24210000000000775
59.366278640000154,55.75789999999999,56.0,0.24210000000000775
59.386421360000156,55.75789999999999,56.0,0.24210000000000775
59.40540200000016,55.75789999999999,56.0,0.24210000000000775
59.42496368000016,55.75789999999999,56.0,0.24210000000000775
59.44898000000016,55.75789999999999,56.0,0.24210000000000775
59.463506000000166,55.75789999999999,56.0,0.24210000000000775
59.48306768000017,55.75789999999999,56.0,0.24210000000000775
59.50204832000017,55.75789999999999,56.0,0.24210000000000775
59.52102896000017,55.75789999999999,56.0,0.24210000000000775
59.54097800000017,55.75789999999999,56.0,0.24210000000000775
59.56034600000017,55.75789999999999,56.0,0.24210000000000775
59.58029504000017,55.75789999999999,56.0,0.24210000000000775
59.59888832000018,55.75789999999999,56.0,0.24210000000000775
59.61941840000018,55.75789999999999,56.0,0.24210000000000775
59.63994848000018,55.75789999999999,56.0,0.24210000000000775
59.65776704000018,55.75789999999999,56.0,0.24210000000000775
59.676360320000185,55.75789999999999,56.0,0.24210000000000775
59.69592200000019,55.75789999999999,56.0,0.24210000000000775
59.71548368000019,55.75789999999999,56.0,0.24210000000000775
57.77347120000016,56.0802,56.0,-0.08019999999999783
57.769044160000156,56.0802,56.0,-0.08019999999999783
59.72240584000019,55.75789999999999,56.0,0.24210000000000775
59.74177384000019,55.75789999999999,56.0,0.24210000000000775
59.76114184000019,55.75789999999999,56.0,0.24210000000000775
57.81964264000016,56.0802,56.0,-0.08019999999999783
59.7691307200002,55.75789999999999,56.0,0.24210000000000775
59.788305040000196,55.75789999999999,56.0,0.24210000000000775
59.808641440000194,55.75789999999999,56.0,0.24210000000000775
59.827428400000194,55.75789999999999,56.0,0.24210000000000775
59.84718376000019,55.75789999999999,56.0,0.24210000000000775
57.90703192000016,56.0802,56.0,-0.08019999999999783
59.86000624000019,55.75789999999999,56.0,0.24210000000000775
59.87898688000019,55.75789999999999,56.0,0.24210000000000775
57.93889920000016,56.0802,56.0,-0.08019999999999783
57.93209824000016,56.0802,56.0,-0.08019999999999783
59.884297840000194,55.75789999999999,56.0,0.24210000000000775
57.94388936000016,56.0802,56.0,-0.08019999999999783
59.896863680000195,55.75789999999999,56.0,0.24210000000000775
57.95684016000016,56.0802,56.0,-0.08019999999999783
57.950231680000165,56.0802,56.0,-0.08019999999999783
57.943944000000165,56.0802,56.0,-0.08019999999999783
57.937143040000166,56.0802,56.0,-0.08019999999999783
57.93091952000017,56.0802,56.0,-0.08019999999999783
57.92463184000017,56.0802,56.0,-0.08019999999999783
57.91795920000017,56.0802,56.0,-0.08019999999999783
57.91179984000017,56.0802,56.0,-0.08019999999999783
57.90531968000017,56.0802,56.0,-0.08019999999999783
57.89877536000017,56.0802,56.0,-0.08019999999999783
57.89255184000017,56.0802,56.0,-0.08019999999999783
57.88562256000017,56.0802,56.0,-0.08019999999999783
57.87965568000017,56.0802,56.0,-0.08019999999999783
57.87323968000017,56.0802,56.0,-0.08019999999999783
57.86669536000017,56.0802,56.0,-0.08019999999999783
57.858996160000174,56.0802,56.0,-0.08019999999999783
57.85238768000018,56.0802,56.0,-0.08019999999999783
57.84738320000018,56.0802,56.0,-0.08019999999999783
57.84115968000018,56.0802,56.0,-0.08019999999999783
57.83480784000018,56.0802,56.0,-0.08019999999999783
57.82678784000018,56.0802,56.0,-0.08019999999999783
57.82204000000018,56.0802,56.0,-0.08019999999999783
57.81549568000018,56.0802,56.0,-0.08019999999999783
57.808823040000185,56.0802,56.0,-0.08019999999999783
57.802599520000186,56.0802,56.0,-0.08019999999999783
59.75538016000022,55.75789999999999,56.0,0.24210000000000775
57.81420176000019,56.0802,56.0,-0.08019999999999783
57.80868400000019,56.0802,56.0,-0.08019999999999783
59.76223936000022,55.75789999999999,56.0,0.24210000000000775
57.82208752000019,56.0802,56.0,-0.08019999999999783
59.776030240000225,55.75789999999999,56.0,0.24210000000000775
57.836135040000194,56.0802,56.0,-0.08019999999999783
57.82971904000019,56.0802,56.0,-0.08019999999999783
57.82323888000019,56.0802,56.0,-0.08019999999999783
59.77640688000022,55.75789999999999,56.0,0.24210000000000775
57.83625504000019,56.0802,56.0,-0.08019999999999783
57.82894080000019,56.0802,56.0,-0.08019999999999783
59.779397280000225,55.75789999999999,56.0,0.24210000000000775
57.83924544000019,56.0802,56.0,-0.08019999999999783
57.83282944000019,56.0802,56.0,-0.08019999999999783
59.786772160000226,55.75789999999999,56.0,0.24210000000000775
57.84642784000019,56.0802,56.0,-0.08019999999999783
57.840460960000186,56.0802,56.0,-0.08019999999999783
57.833980800000184,56.0802,56.0,-0.08019999999999783
59.787536160000215,55.75789999999999,56.0,0.24210000000000775
59.80651680000022,55.75789999999999,56.0,0.24210000000000775
59.82607848000022,55.75789999999999,56.0,0.24210000000000775
57.885862480000185,56.0802,56.0,-0.08019999999999783
57.879510640000184,56.0802,56.0,-0.08019999999999783
59.833066000000215,55.75789999999999,56.0,0.24210000000000775
57.89291416000018,56.0802,56.0,-0.08019999999999783
59.846082160000215,55.75789999999999,56.0,0.24210000000000775
59.866031200000215,55.75789999999999,56.0,0.24210000000000775
57.92607184000018,56.0802,56.0,-0.08019999999999783
59.88001456000022,55.75789999999999,56.0,0.24210000000000775
57.93960608000019,56.0802,56.0,-0.08019999999999783
57.93344672000019,56.0802,56.0,-0.08019999999999783
59.88680840000023,55.75789999999999,56.0,0.24210000000000775
57.946849040000195,56.0802,56.0,-0.08019999999999783
57.940497200000195,56.0802,56.0,-0.08019999999999783
59.894052560000226,55.75789999999999,56.0,0.24210000000000775
57.95383656000019,56.0802,56.0,-0.08019999999999783
59.90661720000023,55.75789999999999,56.0,0.24210000000000775
57.9662728800002,56.0802,56.0,-0.08019999999999783
59.91982824000023,55.75789999999999,56.0,0.24210000000000775
59.93938992000023,55.75789999999999,56.0,0.24210000000000775
57.9992380800002,56.0802,56.0,-0.08019999999999783
57.992886240000196,56.0802,56.0,-0.08019999999999783
57.986470240000195,56.0802,56.0,-0.08019999999999783
57.9803108800002,56.0802,56.0,-0.08019999999999783
57.973317440000194,56.0802,56.0,-0.08019999999999783
59.92648544000023,55.75789999999999,56.0,0.24210000000000775
57.98575616000019,56.0802,56.0,-0.08019999999999783
57.97978928000019,56.0802,56.0,-0.08019999999999783
57.97388656000019,56.0802,56.0,-0.08019999999999783
57.96727808000019,56.0802,56.0,-0.08019999999999783
57.95945056000019,56.0802,56.0,-0.08019999999999783
57.95457440000019,56.0802,56.0,-0.08019999999999783
57.94790176000019,56.0802,56.0,-0.08019999999999783
59.90029504000022,55.75789999999999,56.0,0.24210000000000775
57.96007904000019,56.0802,56.0,-0.08019999999999783
57.95340640000019,56.0802,56.0,-0.08019999999999783
57.94718288000019,56.0802,56.0,-0.08019999999999783
57.940574400000195,56.0802,56.0,-0.08019999999999783
59.89316136000023,55.75789999999999,56.0,0.24210000000000775
57.953009520000194,56.0802,56.0,-0.08019999999999783
57.945823600000196,56.0802,56.0,-0.08019999999999783
57.9401775200002,56.0802,56.0,-0.08019999999999783
57.9338256800002,56.0802,56.0,-0.08019999999999783
59.88738104000023,55.75789999999999,56.0,0.24210000000000775
59.90636168000023,55.75789999999999,56.0,0.24210000000000775
59.93095904000023,55.75789999999999,56.0,0.24210000000000775
59.944904000000236,55.75789999999999,56.0,0.24210000000000775
59.96737088000024,55.75789999999999,56.0,0.24210000000000775
58.02747568000021,56.0802,56.0,-0.08019999999999783
59.97831952000024,55.75789999999999,56.0,0.24210000000000775
58.03765440000021,56.0802,56.0,-0.08019999999999783
58.03143088000021,56.0802,56.0,-0.08019999999999783
59.983630480000244,55.75789999999999,56.0,0.24210000000000775
60.003773200000246,55.75789999999999,56.0,0.24210000000000775
60.02275384000025,55.75789999999999,56.0,0.24210000000000775
60.04289656000025,55.75789999999999,56.0,0.24210000000000775
60.06168352000025,55.75789999999999,56.0,0.24210000000000775
60.08105152000025,55.75789999999999,56.0,0.24210000000000775
58.14089968000022,56.0802,56.0,-0.08019999999999783
60.09464872000025,55.75789999999999,56.0,0.24210000000000775
58.15449688000022,56.0802,56.0,-0.08019999999999783
58.148016720000214,56.0802,56.0,-0.08019999999999783
60.10060368000025,55.75789999999999,56.0,0.24210000000000775
58.16019520000022,56.0802,56.0,-0.08019999999999783
58.153779200000216,56.0802,56.0,-0.08019999999999783
58.147427360000215,56.0802,56.0,-0.08019999999999783
58.14088304000022,56.0802,56.0,-0.08019999999999783
58.13472368000022,56.0802,56.0,-0.08019999999999783
58.12830768000022,56.0802,56.0,-0.08019999999999783
58.12169920000022,56.0802,56.0,-0.08019999999999783
58.11489824000022,56.0802,56.0,-0.08019999999999783
58.108867200000226,56.0802,56.0,-0.08019999999999783
60.06126048000026,55.75789999999999,56.0,0.24210000000000775
58.12098032000022,56.0802,56.0,-0.08019999999999783
58.114371840000224,56.0802,56.0,-0.08019999999999783
58.108084160000224,56.0802,56.0,-0.08019999999999783
58.10166816000022,56.0802,56.0,-0.08019999999999783
58.09525216000022,56.0802,56.0,-0.08019999999999783
58.08883616000022,56.0802,56.0,-0.08019999999999783
58.08222768000022,56.0802,56.0,-0.08019999999999783
58.076068320000225,56.0802,56.0,-0.08019999999999783
58.06945984000023,56.0802,56.0,-0.08019999999999783
58.063043840000226,56.0802,56.0,-0.08019999999999783
60.01601816000026,55.75789999999999,56.0,0.24210000000000775
58.07580216000022,56.0802,56.0,-0.08019999999999783
58.069193680000225,56.0802,56.0,-0.08019999999999783
58.062906000000226,56.0802,56.0,-0.08019999999999783
58.056490000000224,56.0802,56.0,-0.08019999999999783
60.00907696000026,55.75789999999999,56.0,0.24210000000000775
58.06866848000023,56.0802,56.0,-0.08019999999999783
58.06244496000023,56.0802,56.0,-0.08019999999999783
58.05590064000023,56.0802,56.0,-0.08019999999999783
58.04954880000023,56.0802,56.0,-0.08019999999999783
58.04287616000023,56.0802,56.0,-0.08019999999999783
58.03684512000024,56.0802,56.0,-0.08019999999999783
58.03023664000024,56.0802,56.0,-0.08019999999999783
58.02382064000024,56.0802,56.0,-0.08019999999999783
58.01753296000024,56.0802,56.0,-0.08019999999999783
58.01111696000024,56.0802,56.0,-0.08019999999999783
58.004765120000236,56.0802,56.0,-0.08019999999999783
57.99809248000024,56.0802,56.0,-0.08019999999999783
57.99174064000024,56.0802,56.0,-0.08019999999999783
57.98545296000024,56.0802,56.0,-0.08019999999999783
59.93900832000027,55.75789999999999,56.0,0.24210000000000775
57.998792320000234,56.0802,56.0,-0.08019999999999783
57.992504640000234,56.0802,56.0,-0.08019999999999783
57.985639520000234,56.0802,56.0,-0.08019999999999783
57.97922352000023,56.0802,56.0,-0.08019999999999783
57.97242256000023,56.0802,56.0,-0.08019999999999783
59.92287904000027,55.75789999999999,56.0,0.24210000000000775
